"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (USD)",Purchases,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Meta leads","Purchase ROAS (return on ad spend)","Campaign name"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 4",archived,619,reach,0.53311793,"Using campaign budget",0,0.33,639,619,1.03231,0.516432,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 5",archived,596,reach,0.48657718,"Using campaign budget",0,0.29,605,596,1.015101,0.479339,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 4",archived,128,actions:post_engagement,0.20625,"Using campaign budget",0,26.4,1853,804,2.304726,14.247167,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 5",archived,60,actions:post_engagement,0.2595,"Using campaign budget",0,15.57,941,461,2.041215,16.546227,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 6",archived,101355,reach,0.9945242,"Using campaign budget",0,100.8,140664,101355,1.387835,0.716601,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 7",archived,6812,reach,2.42072813,"Using campaign budget",0,16.49,9578,6812,1.406048,1.721654,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 8",archived,8714,reach,1.37824191,"Using campaign budget",0,12.01,9552,8714,1.096167,1.257328,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Fall Winter 4 - PR Copy",archived,,,,80,Daily,197.32,7242,3216,2.251866,27.246617,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 5 - PR Copy",archived,2,actions:onsite_web_purchase,80.75,80,Daily,161.5,6794,3488,1.947821,23.770974,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,2.428483,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 3 - PR Copy",archived,,,,80,Daily,120.04,4899,2553,1.918919,24.50296,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 5 - PR Copy",archived,1,actions:onsite_web_purchase,113.89,50,Daily,113.89,4448,1796,2.476615,25.604766,1,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Advantage+ shopping campaign 09/06/2023 Ad set",,2.895601,"Gizeno | Advantage +"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 6",archived,114,actions:post_engagement,0.25096491,"Using campaign budget",0,28.61,1691,716,2.361732,16.918983,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 9",archived,9671,reach,1.32354462,"Using campaign budget",0,12.8,10899,9671,1.126978,1.17442,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 10",archived,22553,reach,0.91606438,"Using campaign budget",0,20.66,23971,22553,1.062874,0.861875,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 7",archived,768,actions:post_engagement,0.07320313,"Using campaign budget",0,56.22,4743,2998,1.582055,11.853257,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 11",archived,9891,reach,1.155596,"Using campaign budget",0,11.43,10535,9891,1.06511,1.084955,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Fall Winter 2 - PR Copy",archived,,,,80,Daily,72.09,3511,2240,1.567411,20.532612,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 1 - PR Copy",archived,1,actions:onsite_web_purchase,676.86,40,Daily,676.86,21676,12508,1.732971,31.226241,1,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - New Arrivals Page",,0.43164,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 5 - PR Copy",archived,,,,40,Daily,57.26,2431,1454,1.671939,23.554093,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - New Arrivals Page",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 3 - PR Copy",archived,2,actions:onsite_web_purchase,44.7,40,Daily,89.4,2912,1655,1.759517,30.700549,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - New Arrivals Page",,2.737136,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 4 - PR Copy",archived,,,,40,Daily,96.54,2911,1709,1.703335,33.163861,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - New Arrivals Page",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 2 - PR Copy",archived,,,,40,Daily,40.29,1628,1238,1.315024,24.748157,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - New Arrivals Page",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 1 - PR Copy",archived,22,actions:onsite_web_purchase,165.37772727,50,Daily,3638.31,126602,50389,2.512493,28.738172,22,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Advantage+ shopping campaign 09/06/2023 Ad set",,2.602923,"Gizeno | Advantage +"
2023-02-05,2026-03-05,"Fall Winter 1 - PR Copy",archived,,,,80,Daily,477.78,24850,15210,1.633794,19.226559,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - (Copy Test)",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 1 - Forbes copy",archived,1,actions:onsite_web_purchase,122.13,80,Daily,122.13,5876,3982,1.47564,20.784547,1,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - (Copy Test)",,3.668222,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 1 - Hypebeast copy",archived,1,actions:onsite_web_purchase,185.68,80,Daily,185.68,9546,6067,1.57343,19.451079,1,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - (Copy Test)",,2.531237,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 12",archived,2152,reach,1.44516729,"Using campaign budget",0,3.11,2173,2152,1.009758,1.431201,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 8",archived,24,actions:post_engagement,0.38416667,"Using campaign budget",0,9.22,522,340,1.535294,17.662835,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 9",archived,130,actions:post_engagement,0.22253846,"Using campaign budget",0,28.93,1781,850,2.095294,16.243683,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 13",archived,53528,reach,0.74727246,"Using campaign budget",0,40,62810,53528,1.173405,0.636841,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy",archived,16,actions:onsite_web_purchase,73.964375,30,Daily,1183.43,46516,22366,2.079764,25.441354,16,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter",,3.672984,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 9 - PR Copy",archived,5,actions:onsite_web_purchase,192.182,30,Daily,960.91,37099,15634,2.372969,25.901237,5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter",,2.586985,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 8 - PR Copy",archived,1,actions:onsite_web_purchase,130.41,30,Daily,130.41,5109,2874,1.777662,25.525543,1,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter",,8.018557,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 7 - PR Copy",archived,5,actions:onsite_web_purchase,131.354,30,Daily,656.77,25286,10723,2.358109,25.973661,5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter",,1.837036,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 7 - PR Copy",archived,,,,80,Daily,7.96,237,175,1.354286,33.586498,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"#2 00 - Broad All Genders - Fall Winter - 18-41",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy",archived,,,,80,Daily,138.82,6358,4514,1.408507,21.83391,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"#2 00 - Broad All Genders - Fall Winter - 18-41",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 8 - PR Copy",archived,,,,80,Daily,6.45,406,320,1.26875,15.8867,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"#2 00 - Broad All Genders - Fall Winter - 18-41",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 9 - PR Copy",archived,,,,80,Daily,19.3,922,719,1.282337,20.932755,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"#2 00 - Broad All Genders - Fall Winter - 18-41",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 14",archived,50298,reach,0.69227405,"Using campaign budget",0,34.82,57145,50298,1.136129,0.609327,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy",archived,2,actions:onsite_web_purchase,93.635,50,Daily,187.27,5355,3744,1.430288,34.971055,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,1.913814,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 7 - PR Copy",archived,,,,50,Daily,40.51,2900,2041,1.420872,13.968966,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy",archived,2,actions:onsite_web_purchase,205.555,75,Daily,411.11,16553,9565,1.73058,24.835981,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,0.937948,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 8 - PR Copy",archived,,,,75,Daily,45.85,2013,1236,1.628641,22.77695,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 7 - PR Copy",archived,2,actions:onsite_web_purchase,144.665,75,Daily,289.33,10867,5949,1.826694,26.624643,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,3.027685,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 9 - PR Copy",archived,1,actions:onsite_web_purchase,338.01,75,Daily,338.01,14852,6874,2.160605,22.758551,1,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,0.612733,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 9 - PR Copy",archived,,,,50,Daily,44.6,1477,1036,1.425676,30.196344,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy - Copy",archived,6,actions:onsite_web_purchase,146.77166667,50,Daily,880.63,37296,19329,1.929536,23.611915,6,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Advantage+ shopping campaign 09/06/2023 Ad set",,1.870354,"Gizeno | Advantage +"
2023-02-05,2026-03-05,"Fall Winter 8 - PR Copy - Copy",archived,2,actions:onsite_web_purchase,198.475,50,Daily,396.95,14871,5794,2.566621,26.692892,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Advantage+ shopping campaign 09/06/2023 Ad set",,2.203552,"Gizeno | Advantage +"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 15",archived,3583,reach,0.54981859,"Using campaign budget",0,1.97,3669,3583,1.024002,0.536931,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 10",archived,77,actions:post_engagement,0.10831169,"Using campaign budget",0,8.34,783,693,1.12987,10.651341,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 16",archived,22612,reach,0.60321953,"Using campaign budget",0,13.64,23714,22612,1.048735,0.575188,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 11",archived,88,actions:post_engagement,0.05568182,"Using campaign budget",0,4.9,364,347,1.048991,13.461538,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 17",archived,1470,reach,0.52380952,"Using campaign budget",0,0.77,1470,1470,1,0.52381,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 12",archived,48,actions:post_engagement,0.0375,"Using campaign budget",0,1.8,149,144,1.034722,12.080537,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 18",archived,38359,reach,0.75731901,"Using campaign budget",0,29.05,44214,38359,1.152637,0.657032,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 13",archived,249,actions:post_engagement,0.04180723,"Using campaign budget",0,10.41,900,786,1.145038,11.566667,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 14",archived,5,actions:post_engagement,0.022,"Using campaign budget",0,0.11,15,15,1,7.333333,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 19",archived,9393,reach,0.64409667,"Using campaign budget",0,6.05,9639,9393,1.02619,0.627658,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 20",archived,4443,reach,0.6864731,"Using campaign budget",0,3.05,4469,4443,1.005852,0.682479,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"AD 1",archived,5,actions:onsite_web_purchase,16.17,30,Daily,80.85,3194,1675,1.906866,25.313087,5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D",,4.871119,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 3",archived,3,actions:onsite_web_purchase,18.35,30,Daily,55.05,2305,1081,2.132285,23.882863,3,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D",,3.044505,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 2",archived,4,actions:onsite_web_purchase,54.535,30,Daily,218.14,6597,3041,2.169352,33.066545,4,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D",,3.890621,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 4",archived,5,actions:onsite_web_purchase,26.006,30,Daily,130.03,6527,2997,2.177845,19.921863,5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D",,3.739906,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 2",archived,6,actions:onsite_web_purchase,30.25666667,30,Daily,181.54,5065,2408,2.103405,35.842053,6,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"01 - Retargeting E-mail",,5.141346,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 1",archived,1,actions:onsite_web_purchase,101.55,30,Daily,101.55,3867,2068,1.869923,26.260667,1,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"01 - Retargeting E-mail",,3.539143,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 3",archived,,,,30,Daily,39.23,1526,726,2.101928,25.707733,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"01 - Retargeting E-mail",,,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 4",archived,2,actions:onsite_web_purchase,55.14,30,Daily,110.28,5261,2689,1.956489,20.961794,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"01 - Retargeting E-mail",,3.258977,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 15",archived,15,actions:post_engagement,0.03466667,"Using campaign budget",0,0.52,54,51,1.058824,9.62963,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 21",archived,6507,reach,0.67465806,"Using campaign budget",0,4.39,6507,6507,1,0.674658,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 22",archived,75166,reach,1.22568715,"Using campaign budget",0,92.13,113696,75166,1.512599,0.810319,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 10",archived,139,actions:post_engagement,0.07597122,"Using campaign budget",0,10.56,742,621,1.194847,14.231806,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"AD 1",archived,,,,30,Daily,41.22,1071,604,1.773179,38.487395,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D - Only Website",,,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 4",archived,5,actions:offsite_conversion.fb_pixel_purchase,13.528,30,Daily,67.64,2250,1103,2.039891,30.062222,5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D - Only Website",,10.020698,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 2",archived,,,,30,Daily,55.99,1601,806,1.986352,34.971893,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D - Only Website",,,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"AD 3",archived,,,,30,Daily,16.25,752,411,1.829684,21.609043,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Retargeting 180D - Only Website",,,"Gizeno l BF Early Access"
2023-02-05,2026-03-05,"Fall Winter 8 - PR Copy - Copy",archived,,,,50,Daily,16.3,443,285,1.554386,36.794582,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Advantage+ shopping campaign 09/06/2023 Ad set",,,"Gizeno | Advantage + - Only Website"
2023-02-05,2026-03-05,"Fall Winter 1 - PR Copy",archived,,,,50,Daily,67.61,1314,754,1.742706,51.453577,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Advantage+ shopping campaign 09/06/2023 Ad set",,,"Gizeno | Advantage + - Only Website"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy - Copy",archived,,,,50,Daily,51.97,1345,870,1.545977,38.639405,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Advantage+ shopping campaign 09/06/2023 Ad set",,,"Gizeno | Advantage + - Only Website"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy - Copy",archived,2,actions:onsite_web_purchase,61.33,50,Daily,122.66,5695,3714,1.533387,21.538191,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Interest All Genders - Fall Winter - Copy",,1.756074,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 1 - PR Copy - Copy",archived,2,actions:onsite_web_purchase,48.17,50,Daily,96.34,3565,2273,1.568412,27.023843,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Interest All Genders - Fall Winter - Copy",,3.886236,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 1 - Forbes copy - Copy",archived,2,actions:onsite_web_purchase,85.48,50,Daily,170.96,4814,3206,1.50156,35.513087,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Interest All Genders - Fall Winter - Copy",,1.572298,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 6 - PR Copy - Copy",archived,2,actions:onsite_web_purchase,52.19,30,Daily,104.38,4237,2803,1.511595,24.635355,2,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,2.318452,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"Fall Winter 1 - PR Copy - Copy",archived,,,,30,Daily,47.85,1973,1357,1.453943,24.252408,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"00 - Broad All Genders - Fall Winter - Copy",,,"Gizeno - Prospecting - ABO"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 23",archived,12941,reach,0.76732865,"Using campaign budget",0,9.93,13774,12941,1.064369,0.720923,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"FALL POST 04 - Copy 24",archived,31227,reach,0.89121593,"Using campaign budget",0,27.83,37615,31227,1.204567,0.739864,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Top Funnel - REACH - FEED",,,"TOP FUNNEL IG REACH"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 11",archived,746,actions:post_engagement,0.07773458,"Using campaign budget",0,57.99,3854,2889,1.334026,15.046705,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"Boosted Post Fall - 03 - Copy 12",archived,196,actions:post_engagement,0.07459184,"Using campaign budget",0,14.62,973,813,1.196802,15.025694,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Boosted Instagram Post - Followers only",,,"CONTENT BOOSTING"
